Date,Tank_ID,Time,Date.Time,Observer.Initials,Temperature_C,pH_mv,Salinity_psu,Calcium_ppm,TA_dKH,Orion_Temp,light2,light3,light4,tris.date,Probe.Set,notes
20240924,BT 3/4,9:45,,EA,26.39,-70.9,34.72,,,NA,NA,NA,NA,20240912,Probe1,
20240924,QT,9:45,,FF,25.99,-60.9,35.24,,,NA,NA,NA,NA,20240911,Probe2,
20240925,header_tank,14:40,,SS,26.2,-73.2,34.66,,,NA,NA,NA,NA,20240912,Probe1,
20240925,BT 1/2,14:40,,SS,26.25,-73.3,34.68,,,NA,NA,NA,NA,20240912,Probe1,
20240925,BT 3/4,14:40,,SS,26.24,-73.3,35.8,,,NA,NA,NA,NA,20240912,Probe1,
20240925,QT,14:40,,SS,25.9,-61.5,35.49,,,NA,NA,NA,NA,20240911,Probe2,
20240926,header_tank,10:10,,EA,26.14,-68.5,35.75,,,NA,NA,NA,NA,20240912,Probe1,
20240926,BT 1/2,10:10,,EA,26.16,-69.8,35.77,,,NA,NA,NA,NA,20240912,Probe1,
20240926,BT 3/4,10:10,,EA,26.17,-70.2,35.18,,,NA,NA,NA,NA,20240912,Probe1,
20240926,QT,10:10,,SS,25.95,-60.1,35.39,,,NA,NA,NA,NA,20240911,Probe2,
20240927,header_tank,11:10,,SS,26.35,-69.8,35.98,,,NA,NA,NA,NA,20240912,Probe1,
20240927,BT 1/2,11:10,,SS,26.36,-70.3,34.8,,,NA,NA,NA,NA,20240912,Probe1,
20240927,BT 3/4,11:10,,SS,26.37,-70.8,34.81,,,NA,NA,NA,NA,20240912,Probe1,
20240927,QT,11:10,,SS,25.83,-60.1,34.63,,,NA,NA,NA,NA,20240911,Probe2,
20240930,header_tank,14:00,,SS,26.17,-74.1,36.01,,,NA,NA,NA,NA,20240912,Probe1,
20240930,BT 1/2,14:00,,SS,26.21,-74.5,36.06,,,NA,NA,NA,NA,20240912,Probe1,
20240930,BT 3/4,14:00,,SS,26.22,-74.7,36.07,,,NA,NA,NA,NA,20240912,Probe1,
20240930,QT,15:00,,ZD,25.9,-60.8,35.22,,,NA,NA,NA,NA,20240911,Probe2,
20241001,header_tank,9:45,,SS,26.22,-71.1,34.22,,,NA,NA,NA,NA,20240912,Probe1,
20241001,BT 1/2,9:45,,SS,26.25,-70.7,34.21,,,NA,NA,NA,NA,20240912,Probe1,
20241001,BT 3/4,9:45,,SS,26.27,-71.1,34.23,,,NA,NA,NA,NA,20240912,Probe1,
20241001,QT,9:45,,SS,26.13,-56.9,35.23,,,NA,NA,NA,NA,20240911,Probe2,
20241002,header_tank,14:15,,SS,26.17,-71.8,35.22,,,NA,NA,NA,NA,20241001,Probe1,
20241002,BT 1/2,14:15,,SS,26.24,-72.7,35.27,,,NA,NA,NA,NA,20241001,Probe1,
20241002,BT 3/4,14:15,,SS,26.2,-72.8,35.28,,,NA,NA,NA,NA,20241001,Probe1,
20241002,QT,14:15,,SS,25.88,-55,35.33,,,NA,NA,NA,NA,20241001,Probe2,
